"Eleição";"UF";"Nome da Empresa";"CNPJ da Empresa";"Nome do Doador";"Valor da Doação"
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"WAGNER SOUSA GOMES - 90 - Prefeito - PROS - FORTALEZA - CE";2838
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"WALDINEY PIRES MORAES - 19 - Prefeito - PODE - PRAINHA - PA";745
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"WALLACE DE ALMEIDA DOS SANTOS - 33190 - Vereador - PMN - RIO DE JANEIRO - RJ";25
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"WALLACE RAFAEL DE OLIVEIRA BEDURIN - 13131 - Vereador - PT - RIBEIRÃO PRETO - SP";325
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"WARLEN MIILLER ROCHA ARAÚJO - 25555 - Vereador - DEM - SÃO JOSÉ DO RIO PRETO - SP";7956
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"WESLEY SOUSA CORREA - 36000 - Vereador - PTC - SÃO LUÍS - MA";5100
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"WILKENS JOSÉ DA COSTA MARTINS - 19077 - Vereador - PODE - BELÉM - PA";1614
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"WILLIAM DE LUCCA MARTINEZ - 13000 - Vereador - PT - SÃO PAULO - SP";20509
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"WILLIAN HENRIQUE DE SOUZA - 51777 - Vereador - PATRIOTA - INDAIATUBA - SP";25
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"WILSON JOSÉ DOS SANTOS - 12 - Prefeito - PDT - ACRELÂNDIA - AC";405
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"YURI DIAS FÓFANO - 11888 - Vereador - PP - JUIZ DE FORA - MG";1540
"Eleições Municipais 2020";"SP";"GOIA SERVICOS DIGITAIS";"27373369000104";"YURI DINIZ SAIA - 45003 - Vereador - PSDB - RIBEIRÃO PRETO - SP";850
